new_ph_name,net_amtc,store,dept,work_date,type_yr
12 Activities,13601,04 Store D,Dept 3,2014/03/01,Last Year
12 Activities,24490,04 Store D,Dept 3,2014/03/02,Last Year
12 Activities,4771,04 Store D,Dept 3,2014/03/03,Last Year
12 Activities,8895,04 Store D,Dept 3,2014/03/04,Last Year
12 Activities,2362,04 Store D,Dept 3,2014/03/05,Last Year
12 Activities,13564,04 Store D,Dept 3,2014/03/06,Last Year
12 Activities,29332,04 Store D,Dept 3,2014/03/07,Last Year
12 Activities,38425,04 Store D,Dept 3,2014/03/08,Last Year
12 Activities,27734,04 Store D,Dept 3,2014/03/09,Last Year
12 Activities,6112,04 Store D,Dept 3,2014/03/10,Last Year
12 Activities,33730,04 Store D,Dept 3,2014/03/11,Last Year
12 Activities,6941,04 Store D,Dept 3,2014/03/12,Last Year
12 Activities,4803,04 Store D,Dept 3,2014/03/13,Last Year
12 Activities,105474,04 Store D,Dept 3,2014/03/14,Last Year
12 Activities,59655,04 Store D,Dept 3,2014/03/15,Last Year
12 Activities,26572,04 Store D,Dept 3,2014/03/16,Last Year
12 Activities,12888,04 Store D,Dept 3,2014/03/17,Last Year
12 Activities,9783,04 Store D,Dept 3,2014/03/18,Last Year
12 Activities,2633,04 Store D,Dept 3,2014/03/19,Last Year
12 Activities,1794,04 Store D,Dept 3,2014/03/20,Last Year
12 Activities,16203,04 Store D,Dept 3,2014/03/21,Last Year
12 Activities,46157,04 Store D,Dept 3,2014/03/22,Last Year
12 Activities,19270,04 Store D,Dept 3,2014/03/23,Last Year
12 Activities,9261,04 Store D,Dept 3,2014/03/24,Last Year
12 Activities,1733,04 Store D,Dept 3,2014/03/25,Last Year
12 Activities,8325,04 Store D,Dept 3,2014/03/26,Last Year
12 Activities,23086,04 Store D,Dept 3,2014/03/27,Last Year
12 Activities,80954,04 Store D,Dept 3,2014/03/28,Last Year
12 Activities,59570,04 Store D,Dept 3,2014/03/29,Last Year
12 Activities,143811,04 Store D,Dept 3,2014/03/30,Last Year
12 Activities,16396,04 Store D,Dept 3,2014/03/31,Last Year
12 Activities,6182,04 Store D,Dept 3,2014/04/01,Last Year
12 Activities,28047,04 Store D,Dept 3,2014/04/02,Last Year
12 Activities,2599,04 Store D,Dept 3,2014/04/03,Last Year
12 Activities,37759,04 Store D,Dept 3,2014/04/04,Last Year
12 Activities,2103,04 Store D,Dept 3,2014/04/05,Last Year
12 Activities,9087,04 Store D,Dept 3,2014/04/06,Last Year
12 Activities,19235,04 Store D,Dept 3,2014/04/07,Last Year
12 Activities,4658,04 Store D,Dept 3,2014/04/08,Last Year
12 Activities,11219,04 Store D,Dept 3,2014/04/09,Last Year
12 Activities,5763,04 Store D,Dept 3,2014/04/10,Last Year
12 Activities,20074,04 Store D,Dept 3,2014/04/11,Last Year
12 Activities,13219,04 Store D,Dept 3,2014/04/12,Last Year
12 Activities,12935,04 Store D,Dept 3,2014/04/13,Last Year
12 Activities,3609,04 Store D,Dept 3,2014/04/14,Last Year
12 Activities,15027,04 Store D,Dept 3,2014/04/15,Last Year
12 Activities,17656,04 Store D,Dept 3,2014/04/16,Last Year
12 Activities,17507,04 Store D,Dept 3,2014/04/17,Last Year
12 Activities,8360,04 Store D,Dept 3,2014/04/18,Last Year
12 Activities,28217,04 Store D,Dept 3,2014/04/19,Last Year
12 Activities,23379,04 Store D,Dept 3,2014/04/20,Last Year
12 Activities,2486,04 Store D,Dept 3,2014/04/21,Last Year
12 Activities,1237,04 Store D,Dept 3,2014/04/22,Last Year
12 Activities,23341,04 Store D,Dept 3,2014/04/23,Last Year
12 Activities,1324,04 Store D,Dept 3,2014/04/24,Last Year
12 Activities,22494,04 Store D,Dept 3,2014/04/25,Last Year
12 Activities,13249,04 Store D,Dept 3,2014/04/26,Last Year
12 Activities,9030,04 Store D,Dept 3,2014/04/27,Last Year
12 Activities,25011,04 Store D,Dept 3,2014/04/28,Last Year
12 Activities,715,04 Store D,Dept 3,2014/04/29,Last Year
12 Activities,3333,04 Store D,Dept 3,2014/04/30,Last Year
12 Activities,28209,04 Store D,Dept 3,2014/05/01,Last Year
12 Activities,17867,04 Store D,Dept 3,2014/05/02,Last Year
12 Activities,4457,04 Store D,Dept 3,2014/05/04,Last Year
12 Activities,25858,04 Store D,Dept 3,2014/05/05,Last Year
12 Activities,2743,04 Store D,Dept 3,2014/05/08,Last Year
12 Activities,1905,04 Store D,Dept 3,2014/05/09,Last Year
12 Activities,6614,04 Store D,Dept 3,2014/05/10,Last Year
12 Activities,9619,04 Store D,Dept 3,2014/05/11,Last Year
12 Activities,4095,04 Store D,Dept 3,2014/05/17,Last Year
12 Activities,4876,04 Store D,Dept 3,2014/05/18,Last Year
12 Activities,3124,04 Store D,Dept 3,2014/05/19,Last Year
12 Activities,21247,04 Store D,Dept 3,2014/05/20,Last Year
12 Activities,12286,04 Store D,Dept 3,2014/05/21,Last Year
12 Activities,14533,04 Store D,Dept 3,2014/05/24,Last Year
12 Activities,3486,04 Store D,Dept 3,2014/05/25,Last Year
12 Activities,3661,04 Store D,Dept 3,2014/05/26,Last Year
12 Activities,42743,04 Store D,Dept 3,2014/05/29,Last Year
12 Activities,23810,04 Store D,Dept 3,2014/05/30,Last Year
12 Activities,29598,04 Store D,Dept 3,2014/05/31,Last Year
12 Activities,50924,04 Store D,Dept 3,2015/03/01,This Year
12 Activities,27407,04 Store D,Dept 3,2015/03/02,This Year
12 Activities,25978,04 Store D,Dept 3,2015/03/03,This Year
12 Activities,31034,04 Store D,Dept 3,2015/03/04,This Year
12 Activities,22950,04 Store D,Dept 3,2015/03/05,This Year
12 Activities,109932,04 Store D,Dept 3,2015/03/06,This Year
12 Activities,123146,04 Store D,Dept 3,2015/03/07,This Year
12 Activities,144345,04 Store D,Dept 3,2015/03/08,This Year
12 Activities,21288,04 Store D,Dept 3,2015/03/09,This Year
12 Activities,6590,04 Store D,Dept 3,2015/03/10,This Year
12 Activities,31692,04 Store D,Dept 3,2015/03/11,This Year
12 Activities,6962,04 Store D,Dept 3,2015/03/12,This Year
12 Activities,47238,04 Store D,Dept 3,2015/03/13,This Year
12 Activities,111834,04 Store D,Dept 3,2015/03/14,This Year
12 Activities,42609,04 Store D,Dept 3,2015/03/15,This Year
12 Activities,9156,04 Store D,Dept 3,2015/03/16,This Year
12 Activities,12540,04 Store D,Dept 3,2015/03/17,This Year
12 Activities,23228,04 Store D,Dept 3,2015/03/18,This Year
12 Activities,56674,04 Store D,Dept 3,2015/03/19,This Year
12 Activities,8425,04 Store D,Dept 3,2015/03/20,This Year
12 Activities,8490,04 Store D,Dept 3,2015/03/21,This Year
12 Activities,66653,04 Store D,Dept 3,2015/03/22,This Year
12 Activities,35126,04 Store D,Dept 3,2015/03/23,This Year
12 Activities,27244,04 Store D,Dept 3,2015/03/24,This Year
12 Activities,6132,04 Store D,Dept 3,2015/03/25,This Year
12 Activities,3541,04 Store D,Dept 3,2015/03/26,This Year
12 Activities,11059,04 Store D,Dept 3,2015/03/27,This Year
12 Activities,72102,04 Store D,Dept 3,2015/03/28,This Year
12 Activities,58494,04 Store D,Dept 3,2015/03/29,This Year
12 Activities,5515,04 Store D,Dept 3,2015/03/30,This Year
12 Activities,9904,04 Store D,Dept 3,2015/03/31,This Year
12 Activities,30971,04 Store D,Dept 3,2015/04/01,This Year
12 Activities,952,04 Store D,Dept 3,2015/04/02,This Year
12 Activities,23238,04 Store D,Dept 3,2015/04/04,This Year
12 Activities,8800,04 Store D,Dept 3,2015/04/05,This Year
12 Activities,2857,04 Store D,Dept 3,2015/04/07,This Year
12 Activities,1905,04 Store D,Dept 3,2015/04/09,This Year
12 Activities,22781,04 Store D,Dept 3,2015/04/10,This Year
12 Activities,-7009,04 Store D,Dept 3,2015/04/11,This Year
12 Activities,31333,04 Store D,Dept 3,2015/04/12,This Year
12 Activities,23810,04 Store D,Dept 3,2015/04/13,This Year
12 Activities,23857,04 Store D,Dept 3,2015/04/14,This Year
12 Activities,36153,04 Store D,Dept 3,2015/04/15,This Year
12 Activities,16714,04 Store D,Dept 3,2015/04/16,This Year
12 Activities,14286,04 Store D,Dept 3,2015/04/17,This Year
12 Activities,20000,04 Store D,Dept 3,2015/04/18,This Year
12 Activities,20953,04 Store D,Dept 3,2015/04/19,This Year
12 Activities,10666,04 Store D,Dept 3,2015/04/20,This Year
12 Activities,2857,04 Store D,Dept 3,2015/04/21,This Year
12 Activities,24915,04 Store D,Dept 3,2015/04/23,This Year
12 Activities,235943,04 Store D,Dept 3,2015/04/24,This Year
12 Activities,55925,04 Store D,Dept 3,2015/04/25,This Year
12 Activities,30686,04 Store D,Dept 3,2015/04/26,This Year
12 Activities,8095,04 Store D,Dept 3,2015/04/27,This Year
12 Activities,14934,04 Store D,Dept 3,2015/04/29,This Year
12 Activities,12152,04 Store D,Dept 3,2015/04/30,This Year
12 Activities,24514,04 Store D,Dept 3,2015/05/01,This Year
12 Activities,144095,04 Store D,Dept 3,2015/05/02,This Year
12 Activities,21686,04 Store D,Dept 3,2015/05/03,This Year
12 Activities,19895,04 Store D,Dept 3,2015/05/04,This Year
12 Activities,952,04 Store D,Dept 3,2015/05/05,This Year
12 Activities,1600,04 Store D,Dept 3,2015/05/06,This Year
12 Activities,2438,04 Store D,Dept 3,2015/05/07,This Year
12 Activities,40896,04 Store D,Dept 3,2015/05/08,This Year
12 Activities,106762,04 Store D,Dept 3,2015/05/09,This Year
12 Activities,71686,04 Store D,Dept 3,2015/05/10,This Year
12 Activities,11334,04 Store D,Dept 3,2015/05/13,This Year
12 Activities,8381,04 Store D,Dept 3,2015/05/14,This Year
12 Activities,6400,04 Store D,Dept 3,2015/05/15,This Year
12 Activities,14553,04 Store D,Dept 3,2015/05/16,This Year
12 Activities,30696,04 Store D,Dept 3,2015/05/17,This Year
12 Activities,7905,04 Store D,Dept 3,2015/05/18,This Year
12 Activities,10,04 Store D,Dept 3,2015/05/19,This Year
12 Activities,2220,04 Store D,Dept 3,2015/05/20,This Year
12 Activities,10,04 Store D,Dept 3,2015/05/21,This Year
12 Activities,10362,04 Store D,Dept 3,2015/05/22,This Year
12 Activities,11695,04 Store D,Dept 3,2015/05/23,This Year
12 Activities,12266,04 Store D,Dept 3,2015/05/24,This Year
12 Activities,313789,04 Store D,Dept 3,2015/05/25,This Year
12 Activities,5000,04 Store D,Dept 3,2015/05/28,This Year
12 Activities,9524,04 Store D,Dept 3,2015/05/29,This Year
12 Activities,15796,04 Store D,Dept 3,2015/05/30,This Year
12 Activities,4038,04 Store D,Dept 3,2015/05/31,This Year
12 Activities,133747,05 Store E,Dept 2,2014/03/01,Last Year
12 Activities,75070,05 Store E,Dept 2,2014/03/02,Last Year
12 Activities,33881,05 Store E,Dept 2,2014/03/03,Last Year
12 Activities,38845,05 Store E,Dept 2,2014/03/04,Last Year
12 Activities,29835,05 Store E,Dept 2,2014/03/05,Last Year
12 Activities,53283,05 Store E,Dept 2,2014/03/06,Last Year
12 Activities,62097,05 Store E,Dept 2,2014/03/07,Last Year
12 Activities,310701,05 Store E,Dept 2,2014/03/08,Last Year
12 Activities,335205,05 Store E,Dept 2,2014/03/09,Last Year
12 Activities,100869,05 Store E,Dept 2,2014/03/10,Last Year
12 Activities,124865,05 Store E,Dept 2,2014/03/11,Last Year
12 Activities,111171,05 Store E,Dept 2,2014/03/12,Last Year
12 Activities,126198,05 Store E,Dept 2,2014/03/13,Last Year
12 Activities,226217,05 Store E,Dept 2,2014/03/14,Last Year
12 Activities,324035,05 Store E,Dept 2,2014/03/15,Last Year
12 Activities,265627,05 Store E,Dept 2,2014/03/16,Last Year
12 Activities,109736,05 Store E,Dept 2,2014/03/17,Last Year
12 Activities,102717,05 Store E,Dept 2,2014/03/18,Last Year
12 Activities,88204,05 Store E,Dept 2,2014/03/19,Last Year
12 Activities,75834,05 Store E,Dept 2,2014/03/20,Last Year
12 Activities,165985,05 Store E,Dept 2,2014/03/21,Last Year
12 Activities,286265,05 Store E,Dept 2,2014/03/22,Last Year
12 Activities,259882,05 Store E,Dept 2,2014/03/23,Last Year
12 Activities,99639,05 Store E,Dept 2,2014/03/24,Last Year
12 Activities,92291,05 Store E,Dept 2,2014/03/25,Last Year
12 Activities,130205,05 Store E,Dept 2,2014/03/26,Last Year
12 Activities,74249,05 Store E,Dept 2,2014/03/27,Last Year
12 Activities,163588,05 Store E,Dept 2,2014/03/28,Last Year
12 Activities,225545,05 Store E,Dept 2,2014/03/29,Last Year
12 Activities,197936,05 Store E,Dept 2,2014/03/30,Last Year
12 Activities,59089,05 Store E,Dept 2,2014/03/31,Last Year
12 Activities,102614,05 Store E,Dept 2,2014/04/01,Last Year
12 Activities,121991,05 Store E,Dept 2,2014/04/02,Last Year
12 Activities,99011,05 Store E,Dept 2,2014/04/03,Last Year
12 Activities,86547,05 Store E,Dept 2,2014/04/04,Last Year
12 Activities,134363,05 Store E,Dept 2,2014/04/05,Last Year
12 Activities,219249,05 Store E,Dept 2,2014/04/06,Last Year
12 Activities,238109,05 Store E,Dept 2,2014/04/07,Last Year
12 Activities,46241,05 Store E,Dept 2,2014/04/08,Last Year
12 Activities,80611,05 Store E,Dept 2,2014/04/09,Last Year
12 Activities,73882,05 Store E,Dept 2,2014/04/10,Last Year
12 Activities,88607,05 Store E,Dept 2,2014/04/11,Last Year
12 Activities,200370,05 Store E,Dept 2,2014/04/12,Last Year
12 Activities,237786,05 Store E,Dept 2,2014/04/13,Last Year
12 Activities,63387,05 Store E,Dept 2,2014/04/14,Last Year
12 Activities,52113,05 Store E,Dept 2,2014/04/15,Last Year
12 Activities,71808,05 Store E,Dept 2,2014/04/16,Last Year
12 Activities,93663,05 Store E,Dept 2,2014/04/17,Last Year
12 Activities,82645,05 Store E,Dept 2,2014/04/18,Last Year
12 Activities,164085,05 Store E,Dept 2,2014/04/19,Last Year
12 Activities,229065,05 Store E,Dept 2,2014/04/20,Last Year
12 Activities,68869,05 Store E,Dept 2,2014/04/21,Last Year
12 Activities,53985,05 Store E,Dept 2,2014/04/22,Last Year
12 Activities,52354,05 Store E,Dept 2,2014/04/23,Last Year
12 Activities,161564,05 Store E,Dept 2,2014/04/24,Last Year
12 Activities,81130,05 Store E,Dept 2,2014/04/25,Last Year
12 Activities,210297,05 Store E,Dept 2,2014/04/26,Last Year
12 Activities,210524,05 Store E,Dept 2,2014/04/27,Last Year
12 Activities,54430,05 Store E,Dept 2,2014/04/28,Last Year
12 Activities,100363,05 Store E,Dept 2,2014/04/29,Last Year
12 Activities,34689,05 Store E,Dept 2,2014/04/30,Last Year
12 Activities,44230,05 Store E,Dept 2,2014/05/01,Last Year
12 Activities,71460,05 Store E,Dept 2,2014/05/02,Last Year
12 Activities,181323,05 Store E,Dept 2,2014/05/03,Last Year
12 Activities,139540,05 Store E,Dept 2,2014/05/04,Last Year
12 Activities,64855,05 Store E,Dept 2,2014/05/05,Last Year
12 Activities,27659,05 Store E,Dept 2,2014/05/06,Last Year
12 Activities,44685,05 Store E,Dept 2,2014/05/07,Last Year
12 Activities,35598,05 Store E,Dept 2,2014/05/08,Last Year
12 Activities,247376,05 Store E,Dept 2,2014/05/09,Last Year
12 Activities,183040,05 Store E,Dept 2,2014/05/10,Last Year
12 Activities,311524,05 Store E,Dept 2,2014/05/11,Last Year
12 Activities,32311,05 Store E,Dept 2,2014/05/12,Last Year
12 Activities,49777,05 Store E,Dept 2,2014/05/13,Last Year
12 Activities,44561,05 Store E,Dept 2,2014/05/14,Last Year
12 Activities,50970,05 Store E,Dept 2,2014/05/15,Last Year
12 Activities,39725,05 Store E,Dept 2,2014/05/16,Last Year
12 Activities,155268,05 Store E,Dept 2,2014/05/17,Last Year
12 Activities,316664,05 Store E,Dept 2,2014/05/18,Last Year
12 Activities,73762,05 Store E,Dept 2,2014/05/19,Last Year
12 Activities,36768,05 Store E,Dept 2,2014/05/20,Last Year
12 Activities,43743,05 Store E,Dept 2,2014/05/21,Last Year
12 Activities,43833,05 Store E,Dept 2,2014/05/22,Last Year
12 Activities,24456,05 Store E,Dept 2,2014/05/23,Last Year
12 Activities,135361,05 Store E,Dept 2,2014/05/24,Last Year
12 Activities,123007,05 Store E,Dept 2,2014/05/25,Last Year
12 Activities,87896,05 Store E,Dept 2,2014/05/26,Last Year
12 Activities,31529,05 Store E,Dept 2,2014/05/27,Last Year
12 Activities,115683,05 Store E,Dept 2,2014/05/28,Last Year
12 Activities,30869,05 Store E,Dept 2,2014/05/29,Last Year
12 Activities,54238,05 Store E,Dept 2,2014/05/30,Last Year
12 Activities,570906,05 Store E,Dept 2,2014/05/31,Last Year
12 Activities,66645,05 Store E,Dept 2,2015/03/01,This Year
12 Activities,28923,05 Store E,Dept 2,2015/03/02,This Year
12 Activities,25652,05 Store E,Dept 2,2015/03/03,This Year
12 Activities,22434,05 Store E,Dept 2,2015/03/04,This Year
12 Activities,22699,05 Store E,Dept 2,2015/03/05,This Year
12 Activities,44120,05 Store E,Dept 2,2015/03/06,This Year
12 Activities,82431,05 Store E,Dept 2,2015/03/07,This Year
12 Activities,84468,05 Store E,Dept 2,2015/03/08,This Year
12 Activities,33233,05 Store E,Dept 2,2015/03/09,This Year
12 Activities,31941,05 Store E,Dept 2,2015/03/10,This Year
12 Activities,28582,05 Store E,Dept 2,2015/03/11,This Year
12 Activities,23424,05 Store E,Dept 2,2015/03/12,This Year
12 Activities,32500,05 Store E,Dept 2,2015/03/13,This Year
12 Activities,52080,05 Store E,Dept 2,2015/03/14,This Year
12 Activities,62121,05 Store E,Dept 2,2015/03/15,This Year
12 Activities,18638,05 Store E,Dept 2,2015/03/16,This Year
12 Activities,18663,05 Store E,Dept 2,2015/03/17,This Year
12 Activities,25818,05 Store E,Dept 2,2015/03/18,This Year
12 Activities,26412,05 Store E,Dept 2,2015/03/19,This Year
12 Activities,21892,05 Store E,Dept 2,2015/03/20,This Year
12 Activities,50259,05 Store E,Dept 2,2015/03/21,This Year
12 Activities,66095,05 Store E,Dept 2,2015/03/22,This Year
12 Activities,18344,05 Store E,Dept 2,2015/03/23,This Year
12 Activities,24236,05 Store E,Dept 2,2015/03/24,This Year
12 Activities,68482,05 Store E,Dept 2,2015/03/25,This Year
12 Activities,21075,05 Store E,Dept 2,2015/03/26,This Year
12 Activities,29727,05 Store E,Dept 2,2015/03/27,This Year
12 Activities,154755,05 Store E,Dept 2,2015/03/28,This Year
12 Activities,94671,05 Store E,Dept 2,2015/03/29,This Year
12 Activities,29628,05 Store E,Dept 2,2015/03/30,This Year
12 Activities,15025,05 Store E,Dept 2,2015/03/31,This Year
12 Activities,36399,05 Store E,Dept 2,2015/04/01,This Year
12 Activities,21688,05 Store E,Dept 2,2015/04/02,This Year
12 Activities,53790,05 Store E,Dept 2,2015/04/03,This Year
12 Activities,44686,05 Store E,Dept 2,2015/04/04,This Year
12 Activities,33907,05 Store E,Dept 2,2015/04/05,This Year
12 Activities,13179,05 Store E,Dept 2,2015/04/06,This Year
12 Activities,26318,05 Store E,Dept 2,2015/04/07,This Year
12 Activities,17710,05 Store E,Dept 2,2015/04/08,This Year
12 Activities,101358,05 Store E,Dept 2,2015/04/09,This Year
12 Activities,99911,05 Store E,Dept 2,2015/04/10,This Year
12 Activities,96973,05 Store E,Dept 2,2015/04/11,This Year
12 Activities,86779,05 Store E,Dept 2,2015/04/12,This Year
12 Activities,32292,05 Store E,Dept 2,2015/04/13,This Year
12 Activities,44420,05 Store E,Dept 2,2015/04/14,This Year
12 Activities,59867,05 Store E,Dept 2,2015/04/15,This Year
12 Activities,47360,05 Store E,Dept 2,2015/04/16,This Year
12 Activities,76744,05 Store E,Dept 2,2015/04/17,This Year
12 Activities,110742,05 Store E,Dept 2,2015/04/18,This Year
12 Activities,85733,05 Store E,Dept 2,2015/04/19,This Year
12 Activities,41037,05 Store E,Dept 2,2015/04/20,This Year
12 Activities,29764,05 Store E,Dept 2,2015/04/21,This Year
12 Activities,118399,05 Store E,Dept 2,2015/04/22,This Year
12 Activities,66296,05 Store E,Dept 2,2015/04/23,This Year
12 Activities,65589,05 Store E,Dept 2,2015/04/24,This Year
12 Activities,81880,05 Store E,Dept 2,2015/04/25,This Year
12 Activities,109531,05 Store E,Dept 2,2015/04/26,This Year
12 Activities,23299,05 Store E,Dept 2,2015/04/27,This Year
12 Activities,70762,05 Store E,Dept 2,2015/04/28,This Year
12 Activities,32863,05 Store E,Dept 2,2015/04/29,This Year
12 Activities,80744,05 Store E,Dept 2,2015/04/30,This Year
12 Activities,58368,05 Store E,Dept 2,2015/05/01,This Year
12 Activities,91928,05 Store E,Dept 2,2015/05/02,This Year
12 Activities,74330,05 Store E,Dept 2,2015/05/03,This Year
12 Activities,31243,05 Store E,Dept 2,2015/05/04,This Year
12 Activities,25745,05 Store E,Dept 2,2015/05/05,This Year
12 Activities,30304,05 Store E,Dept 2,2015/05/06,This Year
12 Activities,35152,05 Store E,Dept 2,2015/05/07,This Year
12 Activities,53813,05 Store E,Dept 2,2015/05/08,This Year
12 Activities,104975,05 Store E,Dept 2,2015/05/09,This Year
12 Activities,117998,05 Store E,Dept 2,2015/05/10,This Year
12 Activities,17972,05 Store E,Dept 2,2015/05/11,This Year
12 Activities,11630,05 Store E,Dept 2,2015/05/12,This Year
12 Activities,20133,05 Store E,Dept 2,2015/05/13,This Year
